------Mass density on XY plane (unit:g/cm^3)------
dx = 2.000, dy = 2.000, dz = 72.000
xpos   ypos   zpos   massDensity
85.000 5.000 36.000 0.761961
85.000 7.000 36.000 0.946454
85.000 9.000 36.000 0.565844
85.000 11.000 36.000 1.321252
85.000 13.000 36.000 0.899960
85.000 15.000 36.000 0.046494
85.000 17.000 36.000 0.005812
85.000 19.000 36.000 0.000000
85.000 21.000 36.000 0.000000
85.000 23.000 36.000 0.000000
85.000 25.000 36.000 0.000000
85.000 27.000 36.000 0.000000
85.000 29.000 36.000 0.000000
85.000 31.000 36.000 0.000000
85.000 33.000 36.000 0.000000
85.000 35.000 36.000 0.000000
85.000 37.000 36.000 0.000000
85.000 39.000 36.000 0.000000
85.000 41.000 36.000 0.103870
85.000 43.000 36.000 0.519350
85.000 45.000 36.000 0.305798
85.000 47.000 36.000 0.236799
85.000 49.000 36.000 0.398045
85.000 51.000 36.000 0.305798
85.000 53.000 36.000 0.623220
85.000 55.000 36.000 0.450351
85.000 57.000 36.000 0.611597
85.000 59.000 36.000 0.617408
85.000 61.000 36.000 0.444539
85.000 63.000 36.000 0.305798
85.000 65.000 36.000 0.305798
85.000 67.000 36.000 0.115494
85.000 69.000 36.000 0.230987
85.000 71.000 36.000 0.629032
85.000 73.000 36.000 0.617408
85.000 75.000 36.000 1.223193
85.000 77.000 36.000 0.536785
85.000 79.000 36.000 1.419310
85.000 81.000 36.000 0.103870
85.000 83.000 36.000 0.000000
85.000 85.000 36.000 0.005812
85.000 87.000 36.000 0.000000
85.000 89.000 36.000 0.000000
85.000 91.000 36.000 0.000000
85.000 93.000 36.000 0.000000
85.000 95.000 36.000 0.000000
85.000 97.000 36.000 0.000000
85.000 99.000 36.000 0.000000
85.000 101.000 36.000 0.000000
85.000 103.000 36.000 0.000000
85.000 105.000 36.000 0.005812
85.000 107.000 36.000 0.732902
85.000 109.000 36.000 0.721279
85.000 111.000 36.000 1.171629
85.000 113.000 36.000 1.027077
85.000 115.000 36.000 0.773584
87.000 1.000 36.000 1.003830
87.000 3.000 36.000 0.958077
87.000 5.000 36.000 1.211570
87.000 7.000 36.000 0.756149
87.000 9.000 36.000 0.819337
87.000 11.000 36.000 1.165817
87.000 13.000 36.000 1.148382
87.000 15.000 36.000 0.605785
87.000 17.000 36.000 0.000000
87.000 19.000 36.000 0.000000
87.000 21.000 36.000 0.000000
87.000 23.000 36.000 0.000000
87.000 25.000 36.000 0.000000
87.000 27.000 36.000 0.000000
87.000 29.000 36.000 0.000000
87.000 31.000 36.000 0.000000
87.000 33.000 36.000 0.000000
87.000 35.000 36.000 0.000000
87.000 37.000 36.000 0.000000
87.000 39.000 36.000 0.000000
87.000 41.000 36.000 0.000000
87.000 43.000 36.000 0.098058
87.000 45.000 36.000 0.311610
87.000 47.000 36.000 0.225175
87.000 49.000 36.000 0.305798
87.000 51.000 36.000 0.421292
87.000 53.000 36.000 0.409668
87.000 55.000 36.000 0.594161
87.000 57.000 36.000 0.225175
87.000 59.000 36.000 0.623220
87.000 61.000 36.000 0.525162
87.000 63.000 36.000 0.219364
87.000 65.000 36.000 0.213552
87.000 67.000 36.000 0.299987
87.000 69.000 36.000 0.709655
87.000 71.000 36.000 0.438727
87.000 73.000 36.000 0.629032
87.000 75.000 36.000 0.432915
87.000 77.000 36.000 0.623220
87.000 79.000 36.000 0.634844
87.000 81.000 36.000 0.732902
87.000 83.000 36.000 0.207740
87.000 85.000 36.000 0.698032
87.000 87.000 36.000 0.519350
87.000 89.000 36.000 0.103870
87.000 91.000 36.000 0.011624
87.000 93.000 36.000 0.000000
87.000 95.000 36.000 0.000000
87.000 97.000 36.000 0.005812
87.000 99.000 36.000 0.000000
87.000 101.000 36.000 0.000000
87.000 103.000 36.000 0.000000
87.000 105.000 36.000 0.000000
87.000 107.000 36.000 0.323234
87.000 109.000 36.000 0.756149
87.000 111.000 36.000 0.756149
87.000 113.000 36.000 0.761961
87.000 115.000 36.000 1.401875
89.000 1.000 36.000 0.750337
89.000 3.000 36.000 1.217382
89.000 5.000 36.000 0.663903
89.000 7.000 36.000 1.517368
89.000 9.000 36.000 0.952266
89.000 11.000 36.000 1.309628
89.000 13.000 36.000 0.940642
89.000 15.000 36.000 0.513538
89.000 17.000 36.000 0.000000
89.000 19.000 36.000 0.000000
89.000 21.000 36.000 0.000000
89.000 23.000 36.000 0.000000
89.000 25.000 36.000 0.000000
89.000 27.000 36.000 0.000000
89.000 29.000 36.000 0.000000
89.000 31.000 36.000 0.000000
89.000 33.000 36.000 0.000000
89.000 35.000 36.000 0.011624
89.000 37.000 36.000 0.000000
89.000 39.000 36.000 0.000000
89.000 41.000 36.000 0.092247
89.000 43.000 36.000 0.317422
89.000 45.000 36.000 0.525162
89.000 47.000 36.000 0.496103
89.000 49.000 36.000 0.548409
89.000 51.000 36.000 0.299987
89.000 53.000 36.000 0.023247
89.000 55.000 36.000 0.398045
89.000 57.000 36.000 0.703843
89.000 59.000 36.000 0.530974
89.000 61.000 36.000 0.617408
89.000 63.000 36.000 0.415480
89.000 65.000 36.000 0.605785
89.000 67.000 36.000 0.623220
89.000 69.000 36.000 0.617408
89.000 71.000 36.000 0.917395
89.000 73.000 36.000 0.317422
89.000 75.000 36.000 0.617408
89.000 77.000 36.000 0.917395
89.000 79.000 36.000 0.623220
89.000 81.000 36.000 0.929019
89.000 83.000 36.000 1.148382
89.000 85.000 36.000 0.854207
89.000 87.000 36.000 0.946454
89.000 89.000 36.000 1.459992
89.000 91.000 36.000 1.032889
89.000 93.000 36.000 0.721279
89.000 95.000 36.000 0.248422
89.000 97.000 36.000 1.003830
89.000 99.000 36.000 0.109682
89.000 101.000 36.000 0.115494
89.000 103.000 36.000 0.000000
89.000 105.000 36.000 0.011624
89.000 107.000 36.000 0.507727
89.000 109.000 36.000 1.240629
89.000 111.000 36.000 0.825149
89.000 113.000 36.000 1.032889
89.000 115.000 36.000 0.917395
91.000 1.000 36.000 1.315440
91.000 3.000 36.000 0.611597
91.000 5.000 36.000 0.652279
91.000 7.000 36.000 0.842584
91.000 9.000 36.000 1.188323
91.000 11.000 36.000 0.836772
91.000 13.000 36.000 1.154194
91.000 15.000 36.000 0.323234
91.000 17.000 36.000 0.000000
91.000 19.000 36.000 0.098058
91.000 21.000 36.000 0.121305
91.000 23.000 36.000 0.005812
91.000 25.000 36.000 0.427104
91.000 27.000 36.000 0.109682
91.000 29.000 36.000 0.127117
91.000 31.000 36.000 0.398045
91.000 33.000 36.000 0.121305
91.000 35.000 36.000 0.715467
91.000 37.000 36.000 0.415480
91.000 39.000 36.000 0.329045
91.000 41.000 36.000 0.507727
91.000 43.000 36.000 0.438727
91.000 45.000 36.000 0.801902
91.000 47.000 36.000 0.525162
91.000 49.000 36.000 0.727090
91.000 51.000 36.000 0.501915
91.000 53.000 36.000 0.242611
91.000 55.000 36.000 0.311610
91.000 57.000 36.000 0.346481
91.000 59.000 36.000 0.513538
91.000 61.000 36.000 1.199946
91.000 63.000 36.000 0.756149
91.000 65.000 36.000 1.044512
91.000 67.000 36.000 0.911583
91.000 69.000 36.000 0.646467
91.000 71.000 36.000 0.796090
91.000 73.000 36.000 0.836772
91.000 75.000 36.000 0.519350
91.000 77.000 36.000 0.923207
91.000 79.000 36.000 0.634844
91.000 81.000 36.000 0.617408
91.000 83.000 36.000 1.142570
91.000 85.000 36.000 1.327064
91.000 87.000 36.000 1.223193
91.000 89.000 36.000 1.015453
91.000 91.000 36.000 0.738714
91.000 93.000 36.000 0.744526
91.000 95.000 36.000 1.217382
91.000 97.000 36.000 0.738714
91.000 99.000 36.000 0.836772
91.000 101.000 36.000 1.407687
91.000 103.000 36.000 0.727090
91.000 105.000 36.000 0.444539
91.000 107.000 36.000 0.998018
91.000 109.000 36.000 1.027077
91.000 111.000 36.000 1.303817
91.000 113.000 36.000 1.056136
91.000 115.000 36.000 0.952266
93.000 1.000 36.000 0.836772
93.000 3.000 36.000 1.021265
93.000 5.000 36.000 0.934830
93.000 7.000 36.000 0.611597
93.000 9.000 36.000 0.675526
93.000 11.000 36.000 1.229005
93.000 13.000 36.000 1.119323
93.000 15.000 36.000 0.917395
93.000 17.000 36.000 0.634844
93.000 19.000 36.000 0.807713
93.000 21.000 36.000 0.934830
93.000 23.000 36.000 1.119323
93.000 25.000 36.000 0.946454
93.000 27.000 36.000 0.721279
93.000 29.000 36.000 1.027077
93.000 31.000 36.000 1.263876
93.000 33.000 36.000 0.934830
93.000 35.000 36.000 0.934830
93.000 37.000 36.000 0.865831
93.000 39.000 36.000 1.113512
93.000 41.000 36.000 1.136759
93.000 43.000 36.000 0.450351
93.000 45.000 36.000 0.934830
93.000 47.000 36.000 0.248422
93.000 49.000 36.000 0.801902
93.000 51.000 36.000 1.113512
93.000 53.000 36.000 0.334857
93.000 55.000 36.000 0.801902
93.000 57.000 36.000 0.629032
93.000 59.000 36.000 0.911583
93.000 61.000 36.000 0.652279
93.000 63.000 36.000 0.830960
93.000 65.000 36.000 0.750337
93.000 67.000 36.000 0.629032
93.000 69.000 36.000 0.848396
93.000 71.000 36.000 0.369728
93.000 73.000 36.000 0.911583
93.000 75.000 36.000 0.554221
93.000 77.000 36.000 0.536785
93.000 79.000 36.000 1.009642
93.000 81.000 36.000 0.634844
93.000 83.000 36.000 1.061947
93.000 85.000 36.000 1.021265
93.000 87.000 36.000 0.854207
93.000 89.000 36.000 0.640655
93.000 91.000 36.000 1.038700
93.000 93.000 36.000 1.050324
93.000 95.000 36.000 0.744526
93.000 97.000 36.000 1.505745
93.000 99.000 36.000 0.958077
93.000 101.000 36.000 0.836772
93.000 103.000 36.000 0.525162
93.000 105.000 36.000 1.125135
93.000 107.000 36.000 0.652279
93.000 109.000 36.000 0.830960
93.000 111.000 36.000 0.738714
93.000 113.000 36.000 0.744526
93.000 115.000 36.000 1.332875
95.000 1.000 36.000 0.911583
95.000 3.000 36.000 0.836772
95.000 5.000 36.000 0.830960
95.000 7.000 36.000 1.032889
95.000 9.000 36.000 1.107700
95.000 11.000 36.000 0.732902
95.000 13.000 36.000 0.952266
95.000 15.000 36.000 1.038700
95.000 17.000 36.000 1.044512
95.000 19.000 36.000 0.496845
95.000 21.000 36.000 1.050324
95.000 23.000 36.000 1.499933
95.000 25.000 36.000 1.125135
95.000 27.000 36.000 0.617408
95.000 29.000 36.000 0.917395
95.000 31.000 36.000 0.911583
95.000 33.000 36.000 1.079383
95.000 35.000 36.000 1.188323
95.000 37.000 36.000 0.848396
95.000 39.000 36.000 1.044512
95.000 41.000 36.000 0.634844
95.000 43.000 36.000 1.136759
95.000 45.000 36.000 0.617408
95.000 47.000 36.000 0.923207
95.000 49.000 36.000 0.432915
95.000 51.000 36.000 0.848396
95.000 53.000 36.000 0.652279
95.000 55.000 36.000 0.825149
95.000 57.000 36.000 0.940642
95.000 59.000 36.000 1.130947
95.000 61.000 36.000 0.819337
95.000 63.000 36.000 1.050324
95.000 65.000 36.000 1.223193
95.000 67.000 36.000 1.136759
95.000 69.000 36.000 0.646467
95.000 71.000 36.000 1.258064
95.000 73.000 36.000 0.842584
95.000 75.000 36.000 1.038700
95.000 77.000 36.000 0.911583
95.000 79.000 36.000 0.738714
95.000 81.000 36.000 0.946454
95.000 83.000 36.000 0.842584
95.000 85.000 36.000 0.946454
95.000 87.000 36.000 0.825149
95.000 89.000 36.000 1.142570
95.000 91.000 36.000 0.629032
95.000 93.000 36.000 0.756149
95.000 95.000 36.000 1.032889
95.000 97.000 36.000 0.530974
95.000 99.000 36.000 1.211570
95.000 101.000 36.000 0.785208
95.000 103.000 36.000 0.807713
95.000 105.000 36.000 0.848396
95.000 107.000 36.000 0.819337
95.000 109.000 36.000 1.401875
95.000 111.000 36.000 0.744526
95.000 113.000 36.000 1.027077
95.000 115.000 36.000 0.923207
97.000 1.000 36.000 0.934830
97.000 3.000 36.000 1.050324
97.000 5.000 36.000 1.125135
97.000 7.000 36.000 0.652279
97.000 9.000 36.000 1.234817
97.000 11.000 36.000 1.044512
97.000 13.000 36.000 0.848396
97.000 15.000 36.000 1.142570
97.000 17.000 36.000 0.842584
97.000 19.000 36.000 0.952266
97.000 21.000 36.000 1.303817
97.000 23.000 36.000 0.836772
97.000 25.000 36.000 0.934830
97.000 27.000 36.000 1.050324
97.000 29.000 36.000 0.767773
97.000 31.000 36.000 0.934830
97.000 33.000 36.000 1.027077
97.000 35.000 36.000 1.217382
97.000 37.000 36.000 0.923207
97.000 39.000 36.000 0.738714
97.000 41.000 36.000 0.917395
97.000 43.000 36.000 0.836772
97.000 45.000 36.000 0.934830
97.000 47.000 36.000 0.652279
97.000 49.000 36.000 0.623220
97.000 51.000 36.000 0.934830
97.000 53.000 36.000 1.101888
97.000 55.000 36.000 0.946454
97.000 57.000 36.000 1.032889
97.000 59.000 36.000 0.860019
97.000 61.000 36.000 1.015453
97.000 63.000 36.000 0.946454
97.000 65.000 36.000 1.407687
97.000 67.000 36.000 0.536785
97.000 69.000 36.000 1.027077
97.000 71.000 36.000 1.211570
97.000 73.000 36.000 0.923207
97.000 75.000 36.000 0.813525
97.000 77.000 36.000 1.125135
97.000 79.000 36.000 0.750337
97.000 81.000 36.000 0.727090
97.000 83.000 36.000 1.015453
97.000 85.000 36.000 1.229005
97.000 87.000 36.000 1.044512
97.000 89.000 36.000 1.223193
97.000 91.000 36.000 0.658091
97.000 93.000 36.000 1.303817
97.000 95.000 36.000 0.963889
97.000 97.000 36.000 0.652279
97.000 99.000 36.000 0.634844
97.000 101.000 36.000 1.142570
97.000 103.000 36.000 0.836772
97.000 105.000 36.000 0.623220
97.000 107.000 36.000 0.842584
97.000 109.000 36.000 1.032889
97.000 111.000 36.000 1.038700
97.000 113.000 36.000 0.923207
97.000 115.000 36.000 0.830960
99.000 1.000 36.000 0.860019
99.000 3.000 36.000 1.229005
99.000 5.000 36.000 0.934830
99.000 7.000 36.000 0.830960
99.000 9.000 36.000 0.848396
99.000 11.000 36.000 0.940642
99.000 13.000 36.000 1.194135
99.000 15.000 36.000 0.923207
99.000 17.000 36.000 0.923207
99.000 19.000 36.000 0.738714
99.000 21.000 36.000 0.329045
99.000 23.000 36.000 0.842584
99.000 25.000 36.000 0.929019
99.000 27.000 36.000 0.658091
99.000 29.000 36.000 0.934830
99.000 31.000 36.000 0.923207
99.000 33.000 36.000 0.917395
99.000 35.000 36.000 0.963889
99.000 37.000 36.000 0.934830
99.000 39.000 36.000 1.234817
99.000 41.000 36.000 1.119323
99.000 43.000 36.000 1.130947
99.000 45.000 36.000 0.536785
99.000 47.000 36.000 0.721279
99.000 49.000 36.000 1.015453
99.000 51.000 36.000 0.744526
99.000 53.000 36.000 1.246440
99.000 55.000 36.000 0.732902
99.000 57.000 36.000 1.125135
99.000 59.000 36.000 1.038700
99.000 61.000 36.000 0.634844
99.000 63.000 36.000 0.923207
99.000 65.000 36.000 0.767773
99.000 67.000 36.000 1.136759
99.000 69.000 36.000 0.825149
99.000 71.000 36.000 0.750337
99.000 73.000 36.000 1.003830
99.000 75.000 36.000 0.525162
99.000 77.000 36.000 0.923207
99.000 79.000 36.000 1.056136
99.000 81.000 36.000 1.038700
99.000 83.000 36.000 1.125135
99.000 85.000 36.000 0.842584
99.000 87.000 36.000 0.634844
99.000 89.000 36.000 0.836772
99.000 91.000 36.000 1.119323
99.000 93.000 36.000 1.142570
99.000 95.000 36.000 1.038700
99.000 97.000 36.000 1.332875
99.000 99.000 36.000 0.744526
99.000 101.000 36.000 0.807713
99.000 103.000 36.000 1.032889
99.000 105.000 36.000 0.940642
99.000 107.000 36.000 0.871643
99.000 109.000 36.000 0.934830
99.000 111.000 36.000 1.338687
99.000 113.000 36.000 0.969701
99.000 115.000 36.000 1.136759
101.000 1.000 36.000 0.836772
101.000 3.000 36.000 1.038700
101.000 5.000 36.000 0.958077
101.000 7.000 36.000 0.848396
101.000 9.000 36.000 0.917395
101.000 11.000 36.000 1.015453
101.000 13.000 36.000 0.669714
101.000 15.000 36.000 0.830960
101.000 17.000 36.000 0.842584
101.000 19.000 36.000 0.732902
101.000 21.000 36.000 1.332875
101.000 23.000 36.000 0.744526
101.000 25.000 36.000 1.032889
101.000 27.000 36.000 1.130947
101.000 29.000 36.000 0.825149
101.000 31.000 36.000 0.854207
101.000 33.000 36.000 1.234817
101.000 35.000 36.000 1.015453
101.000 37.000 36.000 1.136759
101.000 39.000 36.000 0.940642
101.000 41.000 36.000 0.577468
101.000 43.000 36.000 1.240629
101.000 45.000 36.000 1.211570
101.000 47.000 36.000 0.917395
101.000 49.000 36.000 0.767773
101.000 51.000 36.000 0.905772
101.000 53.000 36.000 1.234817
101.000 55.000 36.000 0.807713
101.000 57.000 36.000 0.277481
101.000 59.000 36.000 0.940642
101.000 61.000 36.000 1.021265
101.000 63.000 36.000 1.027077
101.000 65.000 36.000 1.303817
101.000 67.000 36.000 1.038700
101.000 69.000 36.000 0.750337
101.000 71.000 36.000 1.142570
101.000 73.000 36.000 0.744526
101.000 75.000 36.000 0.813525
101.000 77.000 36.000 0.969701
101.000 79.000 36.000 1.027077
101.000 81.000 36.000 1.038700
101.000 83.000 36.000 0.456162
101.000 85.000 36.000 1.338687
101.000 87.000 36.000 1.113512
101.000 89.000 36.000 0.554221
101.000 91.000 36.000 1.021265
101.000 93.000 36.000 0.923207
101.000 95.000 36.000 0.727090
101.000 97.000 36.000 1.015453
101.000 99.000 36.000 1.027077
101.000 101.000 36.000 1.229005
101.000 103.000 36.000 1.050324
101.000 105.000 36.000 0.830960
101.000 107.000 36.000 1.211570
101.000 109.000 36.000 0.750337
101.000 111.000 36.000 0.732902
101.000 113.000 36.000 1.003830
101.000 115.000 36.000 0.952266
103.000 1.000 36.000 1.430934
103.000 3.000 36.000 1.119323
103.000 5.000 36.000 0.756149
103.000 7.000 36.000 0.646467
103.000 9.000 36.000 1.148382
103.000 11.000 36.000 1.130947
103.000 13.000 36.000 1.234817
103.000 15.000 36.000 1.096076
103.000 17.000 36.000 0.548409
103.000 19.000 36.000 1.056136
103.000 21.000 36.000 0.554221
103.000 23.000 36.000 1.199946
103.000 25.000 36.000 0.940642
103.000 27.000 36.000 0.560032
103.000 29.000 36.000 1.419310
103.000 31.000 36.000 0.911583
103.000 33.000 36.000 0.836772
103.000 35.000 36.000 1.315440
103.000 37.000 36.000 0.346481
103.000 39.000 36.000 0.923207
103.000 41.000 36.000 1.113512
103.000 43.000 36.000 0.756149
103.000 45.000 36.000 0.836772
103.000 47.000 36.000 1.119323
103.000 49.000 36.000 1.056136
103.000 51.000 36.000 0.842584
103.000 53.000 36.000 0.738714
103.000 55.000 36.000 0.819337
103.000 57.000 36.000 1.027077
103.000 59.000 36.000 0.530974
103.000 61.000 36.000 0.750337
103.000 63.000 36.000 1.096076
103.000 65.000 36.000 0.952266
103.000 67.000 36.000 0.669714
103.000 69.000 36.000 1.298005
103.000 71.000 36.000 1.050324
103.000 73.000 36.000 1.125135
103.000 75.000 36.000 0.940642
103.000 77.000 36.000 0.894148
103.000 79.000 36.000 1.252252
103.000 81.000 36.000 0.934830
103.000 83.000 36.000 1.113512
103.000 85.000 36.000 1.009642
103.000 87.000 36.000 1.027077
103.000 89.000 36.000 0.744526
103.000 91.000 36.000 0.369728
103.000 93.000 36.000 1.119323
103.000 95.000 36.000 1.234817
103.000 97.000 36.000 1.321252
103.000 99.000 36.000 0.750337
103.000 101.000 36.000 0.634844
103.000 103.000 36.000 1.223193
103.000 105.000 36.000 1.223193
103.000 107.000 36.000 0.854207
103.000 109.000 36.000 1.234817
103.000 111.000 36.000 0.848396
103.000 113.000 36.000 1.096076
103.000 115.000 36.000 0.358104
105.000 1.000 36.000 0.732902
105.000 3.000 36.000 0.963889
105.000 5.000 36.000 1.407687
105.000 7.000 36.000 1.199946
105.000 9.000 36.000 0.681338
105.000 11.000 36.000 0.750337
105.000 13.000 36.000 1.130947
105.000 15.000 36.000 1.136759
105.000 17.000 36.000 0.830960
105.000 19.000 36.000 0.848396
105.000 21.000 36.000 1.027077
105.000 23.000 36.000 1.234817
105.000 25.000 36.000 0.963889
105.000 27.000 36.000 0.807713
105.000 29.000 36.000 0.658091
105.000 31.000 36.000 0.756149
105.000 33.000 36.000 0.911583
105.000 35.000 36.000 0.646467
105.000 37.000 36.000 1.211570
105.000 39.000 36.000 1.229005
105.000 41.000 36.000 1.021265
105.000 43.000 36.000 1.332875
105.000 45.000 36.000 0.732902
105.000 47.000 36.000 0.738714
105.000 49.000 36.000 1.148382
105.000 51.000 36.000 0.848396
105.000 53.000 36.000 0.825149
105.000 55.000 36.000 0.450351
105.000 57.000 36.000 1.419310
105.000 59.000 36.000 1.125135
105.000 61.000 36.000 1.038700
105.000 63.000 36.000 1.032889
105.000 65.000 36.000 0.963889
105.000 67.000 36.000 0.894148
105.000 69.000 36.000 0.732902
105.000 71.000 36.000 0.848396
105.000 73.000 36.000 1.032889
105.000 75.000 36.000 0.761961
105.000 77.000 36.000 1.148382
105.000 79.000 36.000 0.934830
105.000 81.000 36.000 0.738714
105.000 83.000 36.000 1.130947
105.000 85.000 36.000 0.940642
105.000 87.000 36.000 0.634844
105.000 89.000 36.000 0.952266
105.000 91.000 36.000 1.130947
105.000 93.000 36.000 1.119323
105.000 95.000 36.000 1.050324
105.000 97.000 36.000 0.456162
105.000 99.000 36.000 1.136759
105.000 101.000 36.000 1.027077
105.000 103.000 36.000 0.375539
105.000 105.000 36.000 1.148382
105.000 107.000 36.000 0.998018
105.000 109.000 36.000 0.854207
105.000 111.000 36.000 0.848396
105.000 113.000 36.000 1.032889
105.000 115.000 36.000 1.142570
107.000 1.000 36.000 0.963889
107.000 3.000 36.000 0.830960
107.000 5.000 36.000 0.761961
107.000 7.000 36.000 0.940642
107.000 9.000 36.000 0.929019
107.000 11.000 36.000 1.217382
107.000 13.000 36.000 0.750337
107.000 15.000 36.000 1.044512
107.000 17.000 36.000 0.929019
107.000 19.000 36.000 1.194135
107.000 21.000 36.000 1.050324
107.000 23.000 36.000 0.536785
107.000 25.000 36.000 0.738714
107.000 27.000 36.000 1.240629
107.000 29.000 36.000 1.436745
107.000 31.000 36.000 1.125135
107.000 33.000 36.000 0.871643
107.000 35.000 36.000 1.107700
107.000 37.000 36.000 1.154194
107.000 39.000 36.000 1.079383
107.000 41.000 36.000 0.658091
107.000 43.000 36.000 1.142570
107.000 45.000 36.000 0.836772
107.000 47.000 36.000 0.917395
107.000 49.000 36.000 0.738714
107.000 51.000 36.000 1.338687
107.000 53.000 36.000 1.050324
107.000 55.000 36.000 1.107700
107.000 57.000 36.000 0.744526
107.000 59.000 36.000 0.848396
107.000 61.000 36.000 0.801902
107.000 63.000 36.000 0.681338
107.000 65.000 36.000 0.807713
107.000 67.000 36.000 0.652279
107.000 69.000 36.000 1.119323
107.000 71.000 36.000 0.848396
107.000 73.000 36.000 0.842584
107.000 75.000 36.000 0.905772
107.000 77.000 36.000 0.929019
107.000 79.000 36.000 0.744526
107.000 81.000 36.000 1.199946
107.000 83.000 36.000 0.761961
107.000 85.000 36.000 1.027077
107.000 87.000 36.000 1.309628
107.000 89.000 36.000 0.658091
107.000 91.000 36.000 1.009642
107.000 93.000 36.000 0.842584
107.000 95.000 36.000 0.738714
107.000 97.000 36.000 0.830960
107.000 99.000 36.000 1.298005
107.000 101.000 36.000 0.744526
107.000 103.000 36.000 1.044512
107.000 105.000 36.000 1.038700
107.000 107.000 36.000 0.617408
107.000 109.000 36.000 0.732902
107.000 111.000 36.000 0.738714
107.000 113.000 36.000 1.327064
107.000 115.000 36.000 1.505745
109.000 1.000 36.000 0.819337
109.000 3.000 36.000 0.819337
109.000 5.000 36.000 1.413498
109.000 7.000 36.000 0.807713
109.000 9.000 36.000 0.669714
109.000 11.000 36.000 0.940642
109.000 13.000 36.000 1.136759
109.000 15.000 36.000 0.905772
109.000 17.000 36.000 1.056136
109.000 19.000 36.000 1.332875
109.000 21.000 36.000 0.819337
109.000 23.000 36.000 1.125135
109.000 25.000 36.000 1.246440
109.000 27.000 36.000 0.721279
109.000 29.000 36.000 0.750337
109.000 31.000 36.000 0.432915
109.000 33.000 36.000 0.905772
109.000 35.000 36.000 1.142570
109.000 37.000 36.000 0.721279
109.000 39.000 36.000 1.229005
109.000 41.000 36.000 0.923207
109.000 43.000 36.000 1.032889
109.000 45.000 36.000 1.361934
109.000 47.000 36.000 0.732902
109.000 49.000 36.000 1.119323
109.000 51.000 36.000 0.836772
109.000 53.000 36.000 0.721279
109.000 55.000 36.000 1.401875
109.000 57.000 36.000 0.756149
109.000 59.000 36.000 1.107700
109.000 61.000 36.000 0.940642
109.000 63.000 36.000 0.934830
109.000 65.000 36.000 0.732902
109.000 67.000 36.000 0.848396
109.000 69.000 36.000 0.744526
109.000 71.000 36.000 1.015453
109.000 73.000 36.000 0.934830
109.000 75.000 36.000 0.767773
109.000 77.000 36.000 1.021265
109.000 79.000 36.000 0.842584
109.000 81.000 36.000 1.038700
109.000 83.000 36.000 0.738714
109.000 85.000 36.000 1.148382
109.000 87.000 36.000 0.732902
109.000 89.000 36.000 0.732902
109.000 91.000 36.000 0.738714
109.000 93.000 36.000 1.234817
109.000 95.000 36.000 1.044512
109.000 97.000 36.000 0.727090
109.000 99.000 36.000 0.871643
109.000 101.000 36.000 1.021265
109.000 103.000 36.000 1.015453
109.000 105.000 36.000 0.860019
109.000 107.000 36.000 0.929019
109.000 109.000 36.000 0.836772
109.000 111.000 36.000 1.194135
109.000 113.000 36.000 1.142570
109.000 115.000 36.000 0.675526
111.000 1.000 36.000 0.836772
111.000 3.000 36.000 0.934830
111.000 5.000 36.000 0.640655
111.000 7.000 36.000 1.027077
111.000 9.000 36.000 0.952266
111.000 11.000 36.000 0.825149
111.000 13.000 36.000 1.142570
111.000 15.000 36.000 0.929019
111.000 17.000 36.000 0.554221
111.000 19.000 36.000 0.646467
111.000 21.000 36.000 0.548409
111.000 23.000 36.000 1.344499
111.000 25.000 36.000 0.836772
111.000 27.000 36.000 1.032889
111.000 29.000 36.000 1.211570
111.000 31.000 36.000 1.044512
111.000 33.000 36.000 0.842584
111.000 35.000 36.000 0.732902
111.000 37.000 36.000 1.119323
111.000 39.000 36.000 1.038700
111.000 41.000 36.000 0.687150
111.000 43.000 36.000 1.015453
111.000 45.000 36.000 0.623220
111.000 47.000 36.000 1.130947
111.000 49.000 36.000 0.848396
111.000 51.000 36.000 1.125135
111.000 53.000 36.000 0.721279
111.000 55.000 36.000 1.067759
111.000 57.000 36.000 0.715467
111.000 59.000 36.000 0.865831
111.000 61.000 36.000 1.113512
111.000 63.000 36.000 1.401875
111.000 65.000 36.000 1.044512
111.000 67.000 36.000 1.101888
111.000 69.000 36.000 0.744526
111.000 71.000 36.000 0.773584
111.000 73.000 36.000 0.825149
111.000 75.000 36.000 1.021265
111.000 77.000 36.000 0.813525
111.000 79.000 36.000 1.223193
111.000 81.000 36.000 0.560032
111.000 83.000 36.000 1.032889
111.000 85.000 36.000 0.905772
111.000 87.000 36.000 0.830960
111.000 89.000 36.000 0.744526
111.000 91.000 36.000 1.332875
111.000 93.000 36.000 0.738714
111.000 95.000 36.000 0.773584
111.000 97.000 36.000 0.911583
111.000 99.000 36.000 1.107700
111.000 101.000 36.000 0.738714
111.000 103.000 36.000 0.952266
111.000 105.000 36.000 0.813525
111.000 107.000 36.000 1.338687
111.000 109.000 36.000 1.038700
111.000 111.000 36.000 0.560032
111.000 113.000 36.000 0.744526
111.000 115.000 36.000 1.003830
113.000 1.000 36.000 1.332875
113.000 3.000 36.000 0.732902
113.000 5.000 36.000 0.629032
113.000 7.000 36.000 0.940642
113.000 9.000 36.000 1.032889
113.000 11.000 36.000 1.205758
113.000 13.000 36.000 1.136759
113.000 15.000 36.000 0.565844
113.000 17.000 36.000 1.229005
